상권_코드,상권_코드_명_x,경도(WGS84),위도(WGS84),기준_년분기_코드,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액
3110390,방학초등학교,127.031995,37.662948,20242,CS100009,호프-간이주점,31362530,1216545,8238443,1128954,0,13284671,5644769,1849148,7469586,0,0,0,7250608,16642336,19328468,10136253,0,0,2433090,1459854,13250608,12321168
3110390,방학초등학교,127.031995,37.662948,20243,CS100009,호프-간이주점,16024330,1703163,2880779,3357664,1508516,389294,4622870,1562044,6958637,4866,0,0,0,9060827,12856447,3167883,0,0,0,58394,7936739,8029197
3110390,방학초등학교,127.031995,37.662948,20244,CS100009,호프-간이주점,24428224,0,8077860,2287105,389294,2968369,5450122,5255474,13625305,0,0,291971,5450121,5060827,13917276,8029197,0,0,0,389294,17080293,4476886
3110390,방학초등학교,127.031995,37.662948,20241,CS100010,커피-음료,48413143,7936032,5911417,7142061,7510067,6217881,7458968,6236717,1310484,13756034,10234631,9308250,7530810,6272934,34977444,11419568,458007,17601638,8302894,7405227,5622983,7006264
3110390,방학초등학교,127.031995,37.662948,20242,CS100010,커피-음료,57486287,8684610,8067480,7711862,8486659,9045773,8772642,6717261,1234880,23538543,9412364,8489823,9918449,4892228,42530262,13771551,683205,26621466,7069415,7815078,8921570,5191076
3110390,방학초등학교,127.031995,37.662948,20243,CS100010,커피-음료,40529130,6149451,5180489,5674214,5539556,5592798,5976861,6415761,403226,11033866,9873312,8418026,7689823,3110877,26708757,13089527,356900,10672300,8053326,7726372,6322782,6666604
3110390,방학초등학교,127.031995,37.662948,20244,CS100010,커피-음료,31571230,3911980,6885165,3909693,3153001,3152603,5433750,5125038,176411,5937641,7367935,6490514,6310901,5287828,16059958,10724240,397953,4033910,5795554,6276418,4313522,5966838
3110390,방학초등학교,127.031995,37.662948,20241,CS300009,청과상,1637128329,143133218,372304847,246174807,244935987,251122783,257746273,121710414,0,258539892,304949103,433559520,630733365,9346449,754607627,882520702,1031090,35347800,41914209,291612090,440776664,826446476
3110390,방학초등학교,127.031995,37.662948,20242,CS300009,청과상,1764985583,177476418,217293462,161308387,248473987,604091015,215057564,141284750,0,391220734,478027668,400992555,445936059,48808567,973967403,791018180,0,42420721,49996418,536024780,496319075,640224589
3110390,방학초등학교,127.031995,37.662948,20243,CS300009,청과상,1700999884,194593996,133516480,260681334,497010021,195865230,227846778,191486045,0,321459864,525674740,419539307,385030649,49295324,1057435268,643564616,0,2674174,50502831,777653524,293992118,576177237
3110390,방학초등학교,127.031995,37.662948,20244,CS300009,청과상,1916860989,184644259,241566837,229436171,231517383,345250892,311067556,373377891,0,344581855,370467563,531870509,632404058,37537004,1095643424,821217565,0,9621598,49099003,669306278,371134190,817699920
3110390,방학초등학교,127.031995,37.662948,20242,CS300010,반찬가게,54000000,5395595,8565480,10061247,11883191,5300124,11889158,905205,0,5603157,20582693,12025975,15788175,0,33940414,20059586,325056,91789,3287002,10731807,19031825,20532521
3110390,방학초등학교,127.031995,37.662948,20243,CS300010,반찬가게,54000000,13217244,7359410,7258431,4605261,10958678,8890106,1710870,0,10070044,18761055,14587593,10581308,0,25382804,28617196,0,50562,1690527,8947710,17623875,25687326
3110390,방학초등학교,127.031995,37.662948,20244,CS300010,반찬가게,54000000,15688161,7035683,7126404,7375486,6346330,10427936,0,0,5281797,15156588,18461659,15099956,0,21907189,32092811,628536,0,6115959,8208205,19964115,19083185
3110391,샘말어린이공원,127.033199,37.669435,20241,CS100001,한식음식점,80763748,6139139,11714504,11234831,12305429,12796079,15975824,10597942,161216,884205,20475322,16152133,37729848,5361024,50157395,25943330,1109102,2646871,6935840,15482957,23863073,26062884
3110391,샘말어린이공원,127.033199,37.669435,20242,CS100001,한식음식점,128016283,10017845,14837690,19789082,16269490,20579123,24594318,21928735,231190,1303899,30121569,16074813,55448889,24835923,75426283,46741779,1544725,4879579,11494030,30084694,37024366,37140666
3110391,샘말어린이공원,127.033199,37.669435,20243,CS100001,한식음식점,111851076,9940109,12192381,17307347,16423689,19879823,18552795,17554932,0,1298232,19724905,15381020,58644248,16802671,63848417,44549375,865960,4540824,11921708,21048901,35634240,34386158
3110391,샘말어린이공원,127.033199,37.669435,20244,CS100001,한식음식점,110856993,8764192,16606995,13411086,13307433,18004377,21515713,19247197,827149,969599,20451989,14294887,57992924,16320445,65699850,43365343,708948,6564147,12524307,20513499,33649472,35104818
3110391,샘말어린이공원,127.033199,37.669435,20241,CS100007,치킨전문점,2620900,0,274035,779946,530503,646443,389973,0,0,0,0,66752,1510706,1043442,1798794,822106,0,119451,66752,351327,604282,1479088
3110393,국민은행방학지점,127.033241,37.662128,20241,CS100001,한식음식점,88270598,10125356,8757777,15940171,11324786,8777778,13763534,19581196,0,0,24931624,13444445,47034131,2860398,37553923,46491604,746439,5070383,14144806,25458568,25339652,13285680
3110393,국민은행방학지점,127.033241,37.662128,20242,CS100001,한식음식점,98011396,11339031,10213675,10216524,12868946,12170940,28310542,12891738,0,0,33433048,15917379,42703704,5957265,34472478,60043190,720798,6517724,19078181,27500506,25674176,15024285
3110393,국민은행방학지점,127.033241,37.662128,20243,CS100001,한식음식점,63145299,10384616,6415955,8524216,8438747,8105413,13703703,7572649,0,0,23683760,12356126,26387464,717949,22744723,35380633,0,3734012,10442215,17349006,14892513,11707609
3110393,국민은행방학지점,127.033241,37.662128,20244,CS100001,한식음식점,92874644,14965812,15779202,17566952,10893163,12572649,9336183,11760683,0,0,23566952,18313390,44732193,6262109,35749288,47752137,0,9092592,14044160,25207977,20079772,15076922
3110393,국민은행방학지점,127.033241,37.662128,20241,CS100010,커피-음료,45622477,4859288,5628300,6116509,6233277,6883851,8863375,7037877,76178,4197036,13179407,13737122,11296634,3136100,20129289,25493188,754639,6286713,8168881,10489975,10423690,9498579
3110393,국민은행방학지점,127.033241,37.662128,20242,CS100010,커피-음료,43890394,3856737,5717267,6024760,6152651,6556897,7354267,8227815,0,4486180,11324993,12986458,12033953,3058810,16849907,26118006,555447,6292554,8642127,10080578,9778982,7618225
3110393,국민은행방학지점,127.033241,37.662128,20243,CS100010,커피-음료,56363455,6924443,8590913,7146862,7570681,7796601,9491153,8842802,0,7061230,16904916,15628791,13300625,3467893,26190418,30173037,1512203,11833822,11244392,12342953,10794726,8635359
3110393,국민은행방학지점,127.033241,37.662128,20244,CS100010,커피-음료,50876558,6124848,8801656,8018187,7361495,7414320,6961142,6194910,0,9533412,15094986,12840774,10703333,2704053,25437734,23638347,1124802,14661470,7608841,9469273,7649512,8562183
3110394,방학중학교,127.035204,37.666641,20241,CS100001,한식음식점,912995853,118177826,87002088,135075120,136420268,156342191,148958579,131019781,36687926,3983623,183467358,116661931,420630744,151564271,557680103,347563734,1182246,39631769,101305889,175602501,254407293,333114142
3110394,방학중학교,127.035204,37.666641,20242,CS100001,한식음식점,1028081397,135854778,108653607,136829566,138065561,166920205,180775649,160982031,33246037,7014868,208590862,99737938,488855631,190636061,610599240,405166946,1773416,46407714,117695654,205191588,305623288,339074525
3110394,방학중학교,127.035204,37.666641,20243,CS100001,한식음식점,964318263,153903347,93100310,104932744,124302450,151945822,180714960,155418630,25380787,12096872,191714251,103443870,466862268,164820215,589912455,349207538,4630162,53130575,104187864,184475444,287326789,305369158
3110394,방학중학교,127.035204,37.666641,20244,CS100001,한식음식점,987273613,125882030,109975464,134185609,140207283,169592985,167160274,140269968,59239684,3705306,205640725,120178401,455952050,142557447,612914771,357440624,11922196,42329518,97374439,182517583,297002023,339209641
3110394,방학중학교,127.035204,37.666641,20241,CS100008,분식전문점,10028165,1155851,1243696,2099027,1091123,2228480,1239073,970915,64728,795226,4581793,1983441,2344067,258910,4954934,4125432,1001365,309928,1350671,1747806,2839408,1831187
3110394,방학중학교,127.035204,37.666641,20242,CS100008,분식전문점,7887528,1165097,1007902,1266813,1673673,712004,1211332,850707,0,397613,2700068,1442502,3347345,0,4147065,3333604,140506,623688,758783,2594603,2018409,1344680
3110394,방학중학교,127.035204,37.666641,20243,CS100008,분식전문점,7369706,1516477,952420,1165100,545561,508574,1303800,1377774,0,730498,3310358,1007902,2136012,184936,3694527,3490243,0,674746,1477080,1629614,1699741,1703589
3110394,방학중학교,127.035204,37.666641,20244,CS100008,분식전문점,7231005,480834,379120,804473,1867855,1322293,1017150,1359280,0,120209,2718561,1451749,2940486,0,3920647,3180902,138702,499328,1183592,2561366,1303800,1414762
3110394,방학중학교,127.035204,37.666641,20241,CS100009,호프-간이주점,169491416,16699049,23912014,27422550,16090507,31136616,33562339,20668341,52367984,2870221,0,0,31305093,82948118,114901144,49842532,1183024,17651412,47227964,35540492,43526660,19614124
3110394,방학중학교,127.035204,37.666641,20242,CS100009,호프-간이주점,203296615,21289967,27364264,25425695,31784836,40357940,35448634,21625279,66387504,3318694,0,0,39674654,93915763,132372244,70924371,875535,18808042,50199334,65444360,52387880,15581464
3110394,방학중학교,127.035204,37.666641,20243,CS100009,호프-간이주점,168459427,18910190,32067808,27166200,21250544,20375161,26936681,21752843,48433282,2765579,0,821272,30534264,85905030,111164087,54101513,0,19184143,48597195,50429127,35233096,11822039
3110394,방학중학교,127.035204,37.666641,20244,CS100009,호프-간이주점,170396562,21400215,32426284,23247507,18099426,30483937,25579298,19159895,50803189,3684946,0,0,44404895,71503532,82976953,79821719,294676,22401016,54515277,43376033,25043575,17168096
3110394,방학중학교,127.035204,37.666641,20241,CS100010,커피-음료,25305324,2751079,3830791,3727196,2355108,3490071,4956546,4194533,2048921,4394820,5621870,5060144,4086332,4093237,16349929,8955395,1461870,2769496,4581295,3075683,8596261,4820719
3110394,방학중학교,127.035204,37.666641,20242,CS100010,커피-음료,26437985,3361151,4512230,3273668,3269065,3391079,4344172,4286620,2302158,4505324,5175251,6056979,4892086,3506187,16415717,9299391,916887,2344619,5457753,3698620,6090148,7207079
3110394,방학중학교,127.035204,37.666641,20243,CS100010,커피-음료,27439424,4042589,3407193,3741007,3559136,3945900,5124606,3618993,3644317,4049496,4562878,5143022,5990214,4049497,13350216,14089208,370647,1540143,5847482,3135540,5769209,10776403
3110394,방학중학교,127.035204,37.666641,20244,CS100010,커피-음료,17261582,2166331,2833958,2009784,2474819,2129496,2612950,3034244,2223885,3269064,3280576,2859280,3183885,2444892,10350503,6911079,782734,1224748,3209209,2672806,4737840,4634245
3110394,방학중학교,127.035204,37.666641,20241,CS300009,청과상,144000000,20419571,14599830,27347381,22773317,21732642,18162089,18965170,0,11333997,34220856,45223161,50090163,3131823,48282647,95717353,0,3636223,22877168,9149989,38658679,69677941
3110394,방학중학교,127.035204,37.666641,20242,CS300009,청과상,144000000,14909052,18388200,16602812,29810553,21634795,22751909,19902679,0,16909533,32120084,33392495,57200197,4377691,47970242,89946424,0,3778917,13711571,5570740,32948984,81906455
3110394,방학중학교,127.035204,37.666641,20243,CS300009,청과상,144000000,23257065,11163611,19973881,24747230,24211897,17920754,22725562,0,11235594,36804368,38640510,52101217,5218311,44386217,99613783,0,3123960,12961692,6899211,44331375,76683762
3110394,방학중학교,127.035204,37.666641,20244,CS300009,청과상,144000000,23411610,18934330,12648650,20134791,23489736,27319674,18061209,0,16794567,38290408,38214530,48028954,2671541,42252719,101747281,0,7353364,13469392,6968678,42590584,73617982
3110394,방학중학교,127.035204,37.666641,20242,CS300010,반찬가게,376000000,215167107,0,122952633,37880260,0,0,0,0,43395047,122952633,209652320,0,0,171772061,204227939,0,0,166347680,0,0,209652320
3110394,방학중학교,127.035204,37.666641,20243,CS300010,반찬가게,1128000000,376000000,89494288,153659169,376000000,132846543,0,0,0,44282,664719821,463235897,0,0,66423272,1061576728,0,0,601773663,0,199269815,326956522
3110394,방학중학교,127.035204,37.666641,20244,CS300010,반찬가게,730150674,0,0,0,230451613,145548387,0,354150674,0,0,145548387,584602287,0,0,145548387,584602287,0,0,0,0,499699061,230451613
3110395,신한은행 방학동지점,127.036472,37.663821,20241,CS100001,한식음식점,261353918,35360658,35061012,34852329,39075314,51925083,24642554,40436968,16686857,322841,46622723,28167939,112116801,57436757,177730778,74848812,617870,15429494,48807827,55087422,67955620,64681355
3110395,신한은행 방학동지점,127.036472,37.663821,20242,CS100001,한식음식점,375216783,55259530,48471736,58996208,50803752,49289204,44971735,67424618,15841572,978621,70664745,41538327,169685232,76508286,236395679,132923215,668120,26773765,49649924,98923947,97944651,95358489
3110395,신한은행 방학동지점,127.036472,37.663821,20243,CS100001,한식음식점,527838854,77964380,79349334,72955549,62516748,67763957,82443752,84845134,12351075,1384947,75245609,66059732,280057677,92739814,342418983,171283126,1508297,31233368,64214826,99506482,143924313,173314823
3110395,신한은행 방학동지점,127.036472,37.663821,20244,CS100001,한식음식점,419226997,49374320,67264820,55682824,49504208,65698411,65284104,66418310,14884616,696168,70603671,44727639,218009438,70305465,271377347,135704364,1255710,21229852,51841590,91997222,113062772,127694566
3110395,신한은행 방학동지점,127.036472,37.663821,20241,CS100009,호프-간이주점,188983981,22146750,34852863,24793486,28349270,23520782,33897405,21423425,24528006,11724149,2055387,12182070,74381988,64112381,150572485,32972625,0,4675805,5821511,15775228,68700625,88571941
3110395,신한은행 방학동지점,127.036472,37.663821,20242,CS100009,호프-간이주점,199018036,18643426,25797101,30832337,28434405,31032718,38215663,26062386,37767024,5362074,782,4572331,80711307,70604518,166121933,32896103,202725,14053826,12762813,19786761,82243794,69968117
3110395,신한은행 방학동지점,127.036472,37.663821,20243,CS100009,호프-간이주점,232680018,25495393,37897336,66621289,32014054,22339519,31014193,17298234,40329985,23448300,42602452,5260524,58098237,62940520,153657634,74093858,0,10590949,12568007,20996647,120376722,63219166
3110395,신한은행 방학동지점,127.036472,37.663821,20244,CS100009,호프-간이주점,196043187,18486263,21934476,39963843,26700039,25602187,52382217,10974162,62151688,12583921,0,5968145,58064444,57274989,162596968,30043341,0,7904508,8410889,47025630,67061522,62237761
3110395,신한은행 방학동지점,127.036472,37.663821,20241,CS100010,커피-음료,13288080,1962630,1010407,388364,908705,933775,4363292,3720907,0,513717,5623936,5593663,1556764,0,7499217,5788863,52849,1354021,2914000,4676734,2876387,1414089
3110395,신한은행 방학동지점,127.036472,37.663821,20242,CS100010,커피-음료,16533112,714759,755913,1444655,992432,1038789,3743613,7842951,0,1109745,3832545,4448438,6996689,145695,5320108,11213004,188432,1188546,2276373,2703604,1757137,8419020
3110395,신한은행 방학동지점,127.036472,37.663821,20243,CS100010,커피-음료,17455865,2145696,1784769,1438032,2010407,1805913,5008986,3262062,0,1267739,5016415,8271521,2900190,0,8504166,8521235,40208,3854803,2818019,5127627,3930282,1254462
3110395,신한은행 방학동지점,127.036472,37.663821,20244,CS100010,커피-음료,14452224,1520341,899243,1554872,1812677,1268685,3992432,3403974,0,1550615,4030274,7119206,1752129,0,8168433,6283791,7228,3233728,2804027,4281002,2691058,1435181
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20241,CS100001,한식음식점,576978462,75904792,70891498,76803843,79311438,96147825,110716154,67202912,10641285,6472327,56575103,58862950,293097246,151329551,333087726,228152064,1311933,60776739,106504382,92015724,157324050,143306958
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20242,CS100001,한식음식점,542408818,68432508,67035558,80938052,69339330,98064900,100612633,57985837,7304461,6604359,69027335,47325268,281583762,130563633,337472367,192686412,2771396,53105011,95490413,95227764,142762786,140801409
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20243,CS100001,한식음식점,580470556,85591615,74710741,84707837,73088560,87708153,104837546,69826104,13147568,7992183,80981789,64971332,289302396,124075288,342692591,219901285,2343810,47207040,94497017,100504123,164314754,153727133
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20244,CS100001,한식음식점,774904327,98118550,114169205,104314630,98232861,134187958,139481820,86399303,19770082,18106700,90873652,78930643,376600225,190623025,449400891,288320451,3107980,74744336,133005629,145426146,202678570,178758680
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20241,CS100005,제과점,228551222,23598178,32511524,26480809,25837920,30367177,39187202,50568412,0,16099187,74529511,77982447,58679184,1260893,70237727,153319699,993470,39274309,68879127,45911261,41937832,26561427
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20242,CS100005,제과점,238007914,31860339,30599448,32482490,19425619,32266812,36051562,55321644,0,11466239,78689627,92312651,55539397,0,60045850,173969930,586896,45590396,63715207,50495620,39607908,34019753
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20243,CS100005,제과점,197111872,30433541,21847860,25377529,19767802,24027462,31350176,44307502,0,11397802,70502122,70197268,45014680,0,43382671,153729201,608957,36360065,53772523,35023799,48376346,22970182
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20244,CS100005,제과점,166669829,22725093,23685279,19350962,16319014,16542989,30307036,37739456,0,9187093,64985719,58730824,33733012,33181,45255124,118612953,327754,28477590,40803030,31196513,36701356,26361833
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20241,CS100008,분식전문점,630280564,84225667,91603505,89301192,92819079,91464783,88908751,91957587,3974030,72253935,108739774,93858367,248547573,102906885,302397933,324520087,15635211,86653903,137526400,128607693,169092588,89402225
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20242,CS100008,분식전문점,575706127,84743489,90221096,70206709,79535288,85501014,93336732,72161799,3685214,91245292,86830500,81322042,223257099,89365980,285956871,286616942,14242979,72676217,116185520,126788150,156571210,86109737
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20243,CS100008,분식전문점,545698834,81865340,76738106,73886034,78422545,82234517,83239948,69312344,3279788,78804158,95010153,78051176,209756667,80796892,267611817,275236314,9990171,75611686,105755744,118206950,150115669,83167910
3110396,쌍문역1번(쌍리단길),127.036464,37.648288,20244,CS100008,분식전문점,494667393,71120302,75054597,65947141,64285657,78150738,73997283,66111675,5081600,66983069,77102132,75500704,197850696,72149192,247819543,243771859,12313164,71435005,97858568,110020415,126127350,73836898
